WaveDirection	WaveHs	WaveTp	Crane Wire_Max_Tension	Crane Wire_Min_Tension	Pennant_Max_Tension	Pennant_Min_Tension	Sling1_Max_Tension	Sling1_Min_Tension	Sling2_Max_Tension	Sling2_Min_Tension
180.000000	2.000000	10.000000	196.885834	140.247391	147.054138	103.867111	76.093674	47.472290	76.660828	45.565361
180.000000	2.000000	10.000000	198.048782	135.428146	148.027786	96.163475	78.008850	44.260193	76.049988	44.746918
180.000000	2.500000	10.000000	202.043579	140.439102	151.499161	102.529945	84.391090	40.775543	79.127357	40.029999
180.000000	2.500000	10.000000	220.683731	137.087280	166.657440	90.416290	97.607201	45.320278	83.484924	45.967766
180.000000	2.500000	10.000000	209.459946	138.534241	158.236954	94.970642	86.730171	47.037041	81.510864	44.666832
180.000000	2.500000	10.000000	199.500854	134.114838	148.995682	87.047531	79.084167	44.539185	78.462952	43.147263
180.000000	2.500000	10.000000	210.268814	133.607315	158.549713	86.388817	88.557823	43.792301	80.602722	43.415642
180.000000	2.500000	10.000000	212.395752	140.796021	160.466156	95.925819	86.160545	39.183151	89.259178	41.150906
180.000000	2.500000	10.000000	207.980743	124.569046	156.393097	81.615074	85.473679	36.427975	79.787178	38.667740
180.000000	2.500000	10.000000	199.306076	134.175781	149.130035	88.221939	77.605743	40.515865	79.164978	44.758739
180.000000	2.500000	10.000000	218.277618	118.269096	165.568405	73.775749	92.956932	36.360764	84.497009	36.845730
180.000000	2.500000	10.000000	203.535538	130.764542	152.167648	87.133987	79.853157	43.314068	82.421822	41.891769
180.000000	2.500000	10.000000	203.374939	129.817337	152.528397	91.202751	81.047440	35.974098	79.635155	37.146908
180.000000	2.500000	10.000000	232.108978	136.986237	176.127213	90.871552	104.884529	47.961552	91.268471	43.756001
180.000000	2.500000	10.000000	212.528687	125.266403	160.320831	88.732208	90.182739	36.522163	83.741318	36.862312
180.000000	2.500000	10.000000	206.897018	136.685089	155.619904	99.729980	84.213943	50.051895	80.855858	49.226406
180.000000	2.500000	10.000000	202.919632	137.898315	152.551392	98.958176	87.155365	49.553875	78.762695	50.442677
180.000000	2.500000	10.000000	200.846802	132.673599	151.012833	92.527008	81.597511	38.403313	76.829224	42.397591
180.000000	2.500000	10.000000	208.614655	132.510468	157.091995	87.935799	87.342140	27.322884	93.866325	25.671997
180.000000	2.500000	10.000000	217.268204	132.393036	164.427765	88.784264	95.160187	46.291256	83.113327	42.158871
180.000000	2.500000	10.000000	211.833206	139.583130	159.666214	99.554245	90.831436	47.166439	81.843742	45.132832
180.000000	2.500000	10.000000	199.134888	130.346619	148.725143	90.049538	77.015770	45.812965	76.700363	44.734882
180.000000	2.500000	10.000000	208.841034	138.533646	156.888596	99.267395	86.594505	39.188568	79.409332	40.081383
180.000000	2.500000	10.000000	207.938782	135.948929	156.355377	97.970085	87.090340	38.955032	80.561951	41.130901
180.000000	2.500000	10.000000	201.353912	132.019333	150.814224	89.035851	78.744209	43.798145	78.330658	45.987671
180.000000	2.500000	10.000000	212.400970	131.711197	160.149521	91.233612	92.734398	39.332840	81.985596	34.075790
180.000000	2.500000	10.000000	217.520813	129.819748	164.191544	89.347649	95.358131	43.209404	81.761520	44.458374
180.000000	2.500000	10.000000	199.358078	125.538124	149.132553	80.902435	80.278084	38.513966	79.805611	42.475662
180.000000	2.500000	10.000000	210.864563	138.138657	158.823334	93.768158	83.361420	36.566498	83.315544	38.843189
180.000000	2.500000	10.000000	201.866455	139.271210	151.549515	92.814934	85.683426	46.538479	78.465324	44.005661
180.000000	2.500000	10.000000	200.236710	141.274780	149.543213	100.214531	79.967308	41.547024	76.321503	44.539612
180.000000	2.500000	10.000000	203.823425	134.697128	152.989120	92.855957	78.138039	46.541370	79.694237	45.816914
210.000000	1.000000	10.000000	269.672363	92.185974	205.403656	53.435566	142.223373	33.444569	96.360092	15.508077
210.000000	1.000000	10.000000	308.822937	67.931198	241.025177	32.232552	145.946518	18.658688	102.566551	12.437443
210.000000	1.000000	10.000000	243.721970	111.572845	185.284760	67.029152	120.669090	41.395180	89.465073	25.715322
210.000000	1.000000	10.000000	262.930603	55.228813	193.368698	19.513325	162.107483	18.080721	116.841759	0.000000
210.000000	1.000000	10.000000	244.780853	107.037895	187.321838	65.302956	119.540581	36.480610	106.336029	0.588181
210.000000	1.000000	10.000000	233.675644	108.082161	177.799683	65.380142	124.980309	42.356190	91.289749	17.141857
210.000000	1.000000	10.000000	274.610748	52.447548	210.044037	16.513533	143.494980	13.204956	127.094170	2.171714
210.000000	1.000000	10.000000	238.312775	120.132706	182.534698	78.185425	110.913551	42.440105	94.251259	21.268192
210.000000	1.000000	10.000000	303.304352	51.057129	235.663452	13.046331	146.250916	11.943485	115.648827	0.000000
210.000000	1.000000	10.000000	243.227463	137.016510	186.571304	89.726036	107.244881	43.113903	95.989082	22.099611
210.000000	1.000000	10.000000	236.960983	122.312004	181.286209	79.255852	115.342712	45.553829	97.949829	22.619776
210.000000	1.000000	10.000000	227.626923	83.872246	168.806381	42.727341	136.052719	35.442272	97.897285	6.202271
210.000000	1.000000	10.000000	295.981445	81.067932	230.482300	43.124615	143.630371	23.801168	98.650299	17.849220
210.000000	1.000000	10.000000	283.375031	87.242020	220.655609	50.959930	149.417755	25.446508	125.999290	17.377506
210.000000	1.000000	10.000000	261.655853	94.452568	202.410370	59.085842	116.035294	24.205269	119.664551	9.253459
210.000000	1.000000	10.000000	260.069641	113.934647	200.499878	68.504326	118.456276	38.425339	102.606102	23.215073
210.000000	1.000000	10.000000	263.634613	92.766701	199.808487	56.643559	143.303650	35.385979	98.392319	17.563059
210.000000	1.000000	10.000000	297.384552	78.567390	232.434891	38.787735	135.316483	18.411806	130.439194	14.030115
210.000000	1.000000	10.000000	252.004349	103.786118	192.517380	62.041218	135.821655	17.658901	117.838982	10.412271
210.000000	1.000000	10.000000	269.219849	115.972382	208.298462	71.715576	125.252266	36.122021	104.341232	24.547071
210.000000	1.000000	10.000000	243.096207	72.208099	181.246902	33.945850	138.148880	25.555393	89.162209	7.477175
210.000000	1.000000	10.000000	309.090912	46.591721	247.508942	13.711024	185.466949	6.344928	115.673355	0.000000
210.000000	1.000000	10.000000	278.423248	72.690948	216.236923	31.158525	141.807205	21.212704	129.107391	5.405431
210.000000	1.000000	10.000000	298.152832	55.121788	236.998322	20.078197	170.741089	19.103346	104.347481	0.000000
210.000000	1.000000	10.000000	294.635559	64.162567	232.629532	20.712057	156.837189	8.620585	116.488411	4.272151
210.000000	1.000000	10.000000	283.636749	93.297096	220.104446	48.428749	142.584045	29.255178	104.685242	18.828926
210.000000	1.000000	10.000000	248.798904	115.473259	191.496170	73.560394	116.735229	38.376423	90.992012	35.714962
210.000000	1.000000	10.000000	257.379211	94.679329	195.186081	54.923759	133.976578	34.309643	96.823624	20.476662
210.000000	1.000000	10.000000	263.345642	91.865585	198.409470	47.970524	145.602783	25.004269	116.295555	13.861918
210.000000	1.000000	10.000000	265.281982	94.041603	204.668976	52.311069	130.426727	33.340542	122.550568	5.806799
210.000000	1.500000	10.000000	264.925964	89.618340	204.080185	48.364925	126.323219	27.654470	118.254120	10.675820
210.000000	1.500000	10.000000	308.826904	56.994381	240.872498	17.670612	179.677658	12.611862	122.405869	0.000000
210.000000	1.500000	10.000000	275.209198	84.914673	212.099274	48.081310	136.769333	28.265629	106.462311	17.150824
210.000000	1.500000	10.000000	300.355103	45.764160	225.425613	12.218481	174.560959	8.744180	128.322052	0.000000
210.000000	1.500000	10.000000	264.868835	93.884789	204.425385	54.210518	135.159439	33.038956	104.570610	16.807661
210.000000	1.500000	10.000000	248.807358	83.872528	190.264679	43.160946	131.078232	11.489053	123.139343	0.000000
210.000000	1.500000	10.000000	288.576447	59.597301	225.174011	28.267372	172.584839	19.135906	106.758522	7.355208
210.000000	1.500000	10.000000	467.370148	7.679339	355.958405	0.000000	222.670959	0.000000	217.726517	0.000000
210.000000	1.500000	10.000000	253.200424	97.070045	196.025024	56.527256	129.714493	29.158579	111.458366	3.031983
210.000000	1.500000	10.000000	313.351929	49.156898	250.944427	14.713205	180.002808	0.000000	163.515182	0.000000
210.000000	1.500000	10.000000	293.951843	73.943619	225.090286	37.517231	166.597656	25.382418	113.770615	11.716430
210.000000	1.500000	10.000000	279.500519	56.148750	211.695969	21.166067	171.264404	13.381975	120.390114	1.412694
210.000000	1.500000	10.000000	275.892731	102.222244	214.408585	61.216991	133.431900	34.235737	102.716019	7.787362
210.000000	1.500000	10.000000	305.298157	38.667393	252.808258	2.746231	197.268082	0.000000	136.624039	0.000000
210.000000	1.500000	10.000000	338.795959	40.026821	290.595764	12.292438	207.888794	0.000000	128.204330	0.000000
210.000000	1.500000	10.000000	269.099670	75.369514	205.056671	40.029861	144.595154	26.467356	100.319191	13.101154
210.000000	1.500000	10.000000	407.765808	16.966827	361.405487	1.782762	217.636459	0.000000	234.122375	0.000000
210.000000	1.500000	10.000000	246.975952	120.628624	188.981354	78.718582	124.150635	22.422228	111.100441	15.901017
210.000000	1.500000	10.000000	311.481415	40.779236	232.048141	6.231069	193.719574	0.000000	134.774582	0.000000
210.000000	1.500000	10.000000	304.168701	68.553322	238.583054	35.194546	142.254608	19.642515	122.311317	9.624331
210.000000	1.500000	10.000000	346.718109	29.495146	273.262787	2.622994	168.229401	1.734971	134.649490	0.000000
210.000000	1.500000	10.000000	350.870361	28.069010	262.457764	1.873938	219.152328	0.000000	166.879959	0.000000
210.000000	1.500000	10.000000	284.348022	99.808250	219.028458	59.006283	148.215256	32.716198	116.768318	12.076606
210.000000	1.500000	10.000000	333.555786	36.163460	263.160156	3.426406	150.031952	0.000000	142.998367	0.000000
210.000000	1.500000	10.000000	275.604767	70.484390	215.332245	34.138851	157.692810	22.781170	119.392494	4.478792
210.000000	1.500000	10.000000	274.486694	109.944778	212.926849	68.542381	124.256622	30.624332	107.460480	5.715537
210.000000	1.500000	10.000000	355.336029	31.121843	296.619263	3.791527	182.964188	2.837829	129.474075	0.000000
210.000000	1.500000	10.000000	283.195435	103.650452	222.460342	61.462147	135.966064	29.219702	122.554558	6.033980
210.000000	1.500000	10.000000	270.600494	101.136604	208.983292	58.055672	130.556686	33.259846	102.682800	16.618990
210.000000	1.500000	10.000000	307.432465	24.304171	239.539841	0.883106	212.739197	0.000000	153.191025	0.000000
210.000000	2.000000	10.000000	244.003433	116.411583	191.651840	70.041733	130.121857	0.000000	131.983856	16.968647
210.000000	2.000000	10.000000	333.517212	36.960583	295.426178	2.160242	219.739288	0.000000	123.218521	0.000000
210.000000	2.000000	10.000000	289.336212	57.101467	226.572845	23.078037	147.987000	11.203704	152.299576	0.000000
210.000000	2.000000	10.000000	244.676697	97.274704	187.650833	59.793964	132.735184	37.731808	102.270126	11.983237
210.000000	2.000000	10.000000	324.395203	18.128553	263.021545	0.325172	218.766342	0.000000	146.798050	0.000000
210.000000	2.000000	10.000000	287.440460	51.164375	210.140945	17.217548	181.526062	15.752648	121.948425	0.000000
210.000000	2.000000	10.000000	456.074707	0.000000	376.644775	0.745864	301.583557	0.000000	207.837250	0.000000
210.000000	2.000000	10.000000	312.712250	45.513710	244.307220	11.151928	189.687317	5.782056	121.911758	0.000000
210.000000	2.000000	10.000000	489.016388	0.000000	381.008423	0.000000	306.244415	0.000000	245.568359	0.000000
210.000000	2.000000	10.000000	264.274902	89.905212	203.158661	51.480782	144.778076	33.355858	117.417603	5.451866
210.000000	2.000000	10.000000	377.297577	2.652333	297.365448	1.035556	244.822327	0.000000	175.398849	0.000000
210.000000	2.000000	10.000000	364.636597	0.000000	340.413361	0.000000	200.099823	0.000000	238.796051	0.000000
210.000000	2.000000	10.000000	254.882401	82.469803	195.844498	43.067818	135.839493	28.426329	118.464767	0.000000
210.000000	2.000000	10.000000	363.853607	29.904570	305.544159	1.714296	240.255615	0.000000	177.982056	0.000000
210.000000	2.000000	10.000000	355.881531	31.209431	259.031677	1.453289	189.568008	0.000000	158.285431	0.000000
210.000000	2.000000	10.000000	310.644196	35.161114	247.541702	3.764983	196.960999	0.000000	124.420395	0.000000
210.000000	2.000000	10.000000	318.178497	64.754333	243.876495	29.401056	177.807510	21.146280	123.365425	7.290281
210.000000	2.000000	10.000000	412.182007	0.000000	347.021606	0.000000	288.609680	0.000000	212.772476	0.000000
210.000000	2.000000	10.000000	388.677032	29.626158	302.005493	1.249617	210.830078	0.000000	213.123062	0.000000
210.000000	2.000000	10.000000	308.240601	44.642479	246.676651	3.075176	155.724503	1.504179	126.048042	0.000000
210.000000	2.000000	10.000000	427.018372	0.000000	339.548096	0.426303	286.443665	0.000000	209.287521	0.000000
210.000000	2.000000	10.000000	296.762177	62.111332	230.107590	26.409414	143.841553	16.346359	124.004173	0.000000
210.000000	2.000000	10.000000	382.225342	1.648465	336.689728	0.079613	269.972992	0.000000	182.901688	0.000000
210.000000	2.000000	10.000000	247.359146	90.855881	183.406601	52.331158	144.338257	27.415766	109.966919	12.417397
210.000000	2.000000	10.000000	294.839447	69.063011	224.277191	29.018335	167.166534	8.537597	140.297913	0.000000
210.000000	2.000000	10.000000	321.005615	48.281303	261.242981	12.367136	150.725555	8.388319	166.808487	0.000000
210.000000	2.000000	10.000000	315.552002	52.034470	248.148483	20.749216	134.557343	11.446095	118.087311	8.709391
210.000000	2.000000	10.000000	319.821930	0.000000	278.936340	1.008930	273.901062	0.000000	158.824524	0.000000
210.000000	2.000000	10.000000	427.275146	8.325939	362.002625	0.294122	228.475021	0.000000	231.556503	0.000000
210.000000	2.000000	10.000000	264.328033	90.190140	203.825241	56.522804	133.405670	14.610330	122.537872	22.644869
210.000000	2.500000	10.000000	635.494141	0.000000	576.717590	0.000000	352.281738	0.000000	393.485931	0.000000
210.000000	2.500000	10.000000	355.623077	4.727774	289.968933	1.023912	253.349152	0.000000	231.970200	0.000000
210.000000	2.500000	10.000000	412.602051	3.640251	386.390167	0.000000	284.167908	1.977415	177.414963	0.000000
210.000000	2.500000	10.000000	485.040710	15.947229	385.785431	0.792994	207.898499	0.000000	211.210892	0.000000
210.000000	2.500000	10.000000	274.516724	63.764797	214.090164	27.540421	125.028618	17.110605	113.856369	9.767263
210.000000	2.500000	10.000000	370.397675	28.595961	300.239807	1.096876	174.063705	0.000000	242.327530	0.000000
210.000000	2.500000	10.000000	390.875732	24.003178	318.513794	1.334232	230.558990	0.000000	213.205078	0.000000
210.000000	2.500000	10.000000	420.760620	25.220377	312.678497	3.284132	250.210205	0.000000	224.186081	0.000000
210.000000	2.500000	10.000000	492.188538	0.000000	441.714569	0.393448	271.722015	0.000000	300.377228	0.000000
210.000000	2.500000	10.000000	399.608612	25.666983	345.163635	2.504669	244.793900	0.000000	150.056198	0.000000
210.000000	2.500000	10.000000	312.386749	30.896936	243.762894	1.913746	189.059113	0.000000	182.786789	0.000000
210.000000	2.500000	10.000000	327.381256	51.511761	257.869537	18.626417	173.504395	4.620626	175.104324	0.000000
210.000000	2.500000	10.000000	357.590240	20.631727	306.478363	5.317280	250.839844	0.000000	187.516449	0.000000
210.000000	2.500000	10.000000	303.251221	79.378784	245.456451	37.893524	144.205170	0.000000	155.449432	0.000000
210.000000	2.500000	10.000000	398.594421	7.409207	338.501404	0.315176	261.688751	0.000000	167.585022	0.000000
210.000000	2.500000	10.000000	402.116119	2.431365	313.313538	0.000000	247.989960	0.000000	180.474960	0.000000
210.000000	2.500000	10.000000	292.101746	100.159607	227.929276	62.372303	134.787766	28.621571	102.024429	11.393422
210.000000	2.500000	10.000000	373.481903	13.399691	288.441376	0.274929	256.085297	0.000000	114.273140	0.000000
210.000000	2.500000	10.000000	365.641296	52.661732	302.378265	20.404648	172.208603	3.004404	177.063248	0.000000
210.000000	2.500000	10.000000	424.658356	22.623419	343.026123	0.000000	210.988770	0.000000	209.499756	0.000000
210.000000	2.500000	10.000000	351.460632	0.000000	318.921143	0.000000	254.754013	0.000000	174.156937	0.000000
210.000000	2.500000	10.000000	564.231018	0.000000	449.371490	0.000000	295.895721	0.000000	251.335571	0.000000
210.000000	2.500000	10.000000	302.788208	54.299648	228.091476	20.908300	182.831665	13.559871	134.578720	0.000000
210.000000	2.500000	10.000000	384.016815	27.976965	300.064056	0.815441	213.531586	0.000000	185.732803	0.000000
210.000000	2.500000	10.000000	369.976715	2.942444	347.181122	0.000000	249.659348	0.000000	117.300896	0.000000
210.000000	2.500000	10.000000	364.886810	31.045963	269.356567	1.759848	169.612198	0.000000	192.065231	0.000000
210.000000	2.500000	10.000000	405.313507	29.322899	318.931976	1.322666	178.991562	0.000000	217.005692	0.000000
210.000000	2.500000	10.000000	449.988403	29.178745	377.933350	2.834314	252.781891	0.000000	172.386444	0.000000
210.000000	2.500000	10.000000	367.697845	13.022633	305.769043	0.505874	219.529739	0.000000	196.012390	0.000000
210.000000	2.500000	10.000000	351.973419	43.233406	288.536774	18.619143	209.891327	9.667662	160.407135	0.000000
150.000000	1.000000	11.000000	276.523315	86.844910	212.922455	47.405163	143.703873	34.692192	105.188667	5.750869
150.000000	1.000000	11.000000	288.502411	95.189507	225.547180	48.478409	131.016891	22.065319	103.748726	9.535092
150.000000	1.000000	11.000000	243.383530	117.911476	185.121582	74.546631	123.454750	46.309082	95.210670	24.189236
150.000000	1.000000	11.000000	299.558563	50.998547	230.196350	15.330674	165.308136	13.417036	114.354286	0.679232
150.000000	1.000000	11.000000	334.280914	15.613166	263.435944	0.552229	232.032181	0.000000	160.008102	0.000000
150.000000	1.000000	11.000000	302.862091	45.786434	231.805389	13.942356	170.282715	12.733988	135.301285	0.000000
150.000000	1.000000	11.000000	255.150085	115.155762	196.632660	70.621803	125.104645	30.621552	105.308624	20.849623
150.000000	1.000000	11.000000	250.875305	103.784981	190.831482	65.670723	130.099518	38.994881	115.033493	19.701696
150.000000	1.000000	11.000000	246.099518	117.113922	187.307419	70.473785	125.578331	44.435299	87.784737	23.519402
150.000000	1.000000	11.000000	243.507416	103.651489	186.736435	58.268715	127.105682	34.563168	104.852684	12.364052
150.000000	1.000000	11.000000	277.623260	83.221130	214.784943	43.647907	120.262260	22.189991	102.226501	21.186920
150.000000	1.000000	11.000000	318.157349	56.617279	246.758667	22.570417	177.081543	14.547975	128.046127	4.255891
150.000000	1.000000	11.000000	255.627319	89.436798	198.911987	48.640949	134.291000	26.903690	115.921227	0.000000
150.000000	1.000000	11.000000	252.360855	113.363113	193.321335	70.362244	119.457878	41.908009	97.092339	21.146402
150.000000	1.000000	11.000000	289.371765	51.263447	219.363190	20.132059	181.816696	18.725399	104.030426	0.000000
150.000000	1.000000	11.000000	265.027161	101.690727	205.514771	58.139477	132.038254	24.220961	122.724609	6.301871
150.000000	1.000000	11.000000	264.628479	104.713196	201.701660	64.796654	139.815765	35.062199	108.655212	19.725746
150.000000	1.000000	11.000000	321.607147	58.379414	249.256454	24.931057	178.571609	15.391809	119.153671	2.456486
150.000000	1.000000	11.000000	267.664093	95.587746	206.684891	51.106991	127.798561	32.201553	112.431755	18.007820
150.000000	1.000000	11.000000	287.697906	69.168312	220.047989	31.367769	158.350464	22.046968	115.464508	8.475643
150.000000	1.000000	11.000000	240.236160	92.658798	181.277817	52.623714	138.062210	32.716385	108.603752	9.188942
150.000000	1.000000	11.000000	273.912689	98.895859	210.206223	59.278679	139.705414	18.009399	117.937210	24.760151
150.000000	1.000000	11.000000	303.886230	48.603306	229.909302	14.976261	176.949661	13.730400	116.518333	0.000000
150.000000	1.000000	11.000000	272.120239	91.775795	214.191040	50.526909	134.204620	28.260422	122.987381	0.000000
150.000000	1.000000	11.000000	265.975861	81.385002	205.056335	45.779442	128.520111	25.597992	101.343925	5.545470
150.000000	1.000000	11.000000	282.925537	77.240791	220.689453	39.055801	149.857239	22.517977	119.206070	2.097215
150.000000	1.000000	11.000000	281.761932	98.609802	220.102188	57.157104	138.238495	29.481684	116.719872	12.594817
150.000000	1.000000	11.000000	267.335999	101.820610	204.737259	66.227646	134.299942	26.799856	113.936592	21.351276
150.000000	1.000000	11.000000	347.277405	44.330357	272.286621	12.202249	180.692352	10.099887	110.958954	0.000000
150.000000	1.000000	11.000000	283.239990	75.509590	220.666519	39.414822	161.228287	21.420448	107.931564	6.444480
150.000000	1.500000	11.000000	289.802521	69.981308	227.543335	36.303429	150.913116	17.113592	116.861366	4.124743
150.000000	1.500000	11.000000	381.030273	0.000000	292.203369	0.000000	285.150421	0.000000	167.383591	0.000000
150.000000	1.500000	11.000000	405.859314	27.857468	307.608917	0.971709	213.769882	0.000000	149.846558	0.000000
150.000000	1.500000	11.000000	338.856781	32.848694	256.900330	4.239420	203.428055	0.000000	120.099777	0.000000
150.000000	1.500000	11.000000	344.125061	36.380436	270.273987	7.329657	192.955383	1.993247	160.895004	0.000000
150.000000	1.500000	11.000000	257.298828	100.855835	199.283401	58.889942	135.668991	33.206787	105.580902	19.785021
150.000000	1.500000	11.000000	269.355774	89.053452	208.274719	45.883076	125.855087	27.057669	109.829948	10.028873
150.000000	1.500000	11.000000	444.216400	19.308598	320.601196	1.144567	228.472504	0.000000	199.646866	0.000000
150.000000	1.500000	11.000000	295.161957	35.317654	222.082275	3.881081	194.188126	0.000000	151.145615	0.000000
150.000000	1.500000	11.000000	289.646362	72.276268	220.869263	33.810356	152.468658	1.619835	161.285141	0.000000
150.000000	1.500000	11.000000	267.308472	49.654438	198.261490	16.923592	165.626846	15.513718	115.447723	0.000000
150.000000	1.500000	11.000000	288.995331	77.467133	225.538116	33.099789	158.303818	23.639580	122.347145	5.732577
150.000000	1.500000	11.000000	277.441620	90.009827	220.558243	50.567375	134.585342	22.861078	130.927872	0.000000
150.000000	1.500000	11.000000	377.322418	30.513649	290.727478	5.068107	216.928040	0.000000	129.915451	0.000000
150.000000	1.500000	11.000000	356.316040	32.581512	277.364014	3.459609	202.056824	0.000000	133.909836	0.000000
150.000000	1.500000	11.000000	284.950012	29.504465	222.092392	1.010521	182.718033	0.000000	155.162476	0.000000
150.000000	1.500000	11.000000	251.739868	108.728600	191.241959	63.753201	128.022125	16.467201	118.773521	25.352076
150.000000	1.500000	11.000000	323.340302	34.603157	252.505966	8.209002	196.571594	0.000000	133.468826	0.000000
150.000000	1.500000	11.000000	344.210480	7.749257	278.387939	0.000000	224.243973	0.000000	145.127335	0.000000
150.000000	1.500000	11.000000	259.040466	107.425156	199.075912	65.311775	126.168427	39.760201	99.439308	25.685093
150.000000	1.500000	11.000000	394.513519	34.061996	314.409790	1.492165	237.121994	0.000000	168.918655	0.000000
150.000000	1.500000	11.000000	274.777313	54.300125	211.826645	15.978669	135.994781	13.869421	111.128456	1.024308
150.000000	1.500000	11.000000	274.202606	64.077744	211.304596	22.903543	132.092728	15.252566	118.659302	6.634926
150.000000	1.500000	11.000000	241.598755	126.407501	185.360413	82.608910	108.374832	42.708862	97.015450	32.105339
150.000000	1.500000	11.000000	365.624146	13.167612	299.502716	0.000000	226.513245	0.000000	201.253418	0.000000
150.000000	1.500000	11.000000	292.596588	75.932190	227.051788	40.340446	164.847794	26.628849	109.607079	6.486033
150.000000	1.500000	11.000000	274.919983	78.088318	211.512985	37.366505	139.201462	24.400097	104.803383	12.363848
150.000000	1.500000	11.000000	369.282104	29.819723	292.401581	2.582816	205.265259	0.000000	165.649414	0.000000
150.000000	1.500000	11.000000	295.300110	75.839592	231.037155	35.908909	142.534958	2.634263	143.628860	8.059176
150.000000	1.500000	11.000000	372.901794	12.312196	281.284363	0.654086	269.084717	0.000000	201.165344	0.000000
150.000000	2.000000	11.000000	250.398468	112.942291	189.483490	70.074211	129.479080	16.980526	128.047668	18.211683
150.000000	2.000000	11.000000	249.590988	123.285622	192.963531	77.669212	109.385254	32.295261	110.939049	19.534851
150.000000	2.000000	11.000000	272.997192	110.060966	210.042389	61.196590	139.058167	36.351559	104.379936	21.737881
150.000000	2.000000	11.000000	290.437531	83.808655	225.668015	51.094402	141.148392	28.736973	112.679893	10.921012
150.000000	2.000000	11.000000	294.471100	68.714706	225.345261	34.319763	160.491943	22.702463	113.288452	10.970492
150.000000	2.000000	11.000000	271.132629	85.228874	208.381119	50.632179	137.528687	29.924446	110.837120	18.402786
150.000000	2.000000	11.000000	373.232361	37.258297	295.085419	3.570203	167.510620	1.170895	159.607010	0.000000
150.000000	2.000000	11.000000	266.851074	68.195808	207.610962	31.317495	159.905884	23.803198	122.728928	1.381749
150.000000	2.000000	11.000000	342.674500	45.523323	262.865112	9.987239	126.439774	0.000000	184.048157	3.766134
150.000000	2.000000	11.000000	374.341614	0.000000	305.777954	0.187816	269.059540	0.000000	208.207230	0.000000
150.000000	2.000000	11.000000	455.562592	19.899872	379.291595	1.485559	223.204208	0.000000	237.597122	0.000000
150.000000	2.000000	11.000000	314.307831	44.097717	246.258820	14.490685	170.734146	2.740680	137.133347	0.000000
150.000000	2.000000	11.000000	428.833496	25.280951	356.730530	1.052425	222.270981	0.000000	224.599075	0.000000
150.000000	2.000000	11.000000	304.553802	36.062729	251.597641	8.185667	177.402328	7.082140	147.848587	0.000000
150.000000	2.000000	11.000000	336.699219	31.105204	278.977081	3.083539	167.082626	1.935318	166.972107	0.000000
150.000000	2.000000	11.000000	457.394440	8.155707	362.391052	0.140614	214.333862	0.000000	236.324127	0.000000
150.000000	2.000000	11.000000	335.113403	0.000000	305.156158	1.061093	300.273407	0.000000	139.622299	0.000000
150.000000	2.000000	11.000000	298.464172	74.352859	233.062027	33.640179	139.365631	0.000000	132.222427	0.000000
150.000000	2.000000	11.000000	260.246277	70.160271	202.997681	32.258713	154.906723	28.847233	108.036591	0.000000
150.000000	2.000000	11.000000	274.482239	79.021126	213.534378	40.299942	150.780136	24.357300	111.365135	0.000000
150.000000	2.000000	11.000000	250.152115	100.874069	191.927063	58.138260	141.713806	37.781269	114.393112	9.160895
150.000000	2.000000	11.000000	319.753540	46.741970	235.796860	13.019657	192.631546	9.178714	111.314331	0.000000
150.000000	2.000000	11.000000	360.168976	12.571666	293.003174	0.000000	211.594696	0.000000	179.593781	0.000000
150.000000	2.000000	11.000000	427.100769	18.994545	371.028625	0.950863	182.572708	0.000000	291.285645	0.000000
150.000000	2.000000	11.000000	268.499634	60.089996	206.945450	23.458744	164.036530	21.332712	112.635353	0.695458
150.000000	2.000000	11.000000	237.856171	116.782478	180.467087	74.022591	133.449799	35.802265	113.353943	14.779880
150.000000	2.000000	11.000000	269.291656	81.244781	209.630219	39.336590	142.928864	23.324793	117.750114	15.405119
150.000000	2.000000	11.000000	254.632568	121.776985	195.499695	76.141487	115.380684	41.999908	107.743752	20.595818
150.000000	2.000000	11.000000	346.906494	23.649521	287.237976	1.088376	239.225693	0.000000	145.366516	0.000000
150.000000	2.000000	11.000000	266.371643	68.620262	214.537781	28.630947	141.154892	11.463165	133.482819	0.000000
150.000000	2.500000	11.000000	318.824402	18.700903	250.327316	0.408776	216.161819	0.000000	137.680084	0.000000
150.000000	2.500000	11.000000	481.973145	22.738791	384.197845	1.160678	224.236115	0.000000	181.810028	0.000000
150.000000	2.500000	11.000000	382.211578	13.368823	299.796997	0.003921	212.785233	0.000000	129.083740	0.000000
150.000000	2.500000	11.000000	525.927185	0.000000	432.752167	0.302323	238.305801	0.000000	368.241730	0.000000
150.000000	2.500000	11.000000	670.737976	0.000000	546.178467	0.000000	455.840973	0.000000	341.805298	0.000000
150.000000	2.500000	11.000000	329.776733	29.919456	269.231628	1.052897	173.194855	0.000000	169.523621	0.000000
150.000000	2.500000	11.000000	331.984741	17.166245	246.870132	0.535005	219.323105	0.000000	164.552216	0.000000
150.000000	2.500000	11.000000	507.921295	2.272635	394.868134	0.000000	257.385376	0.000000	202.924622	0.000000
150.000000	2.500000	11.000000	335.567627	34.033142	263.761932	3.624037	165.783096	0.000000	188.939606	0.000000
150.000000	2.500000	11.000000	249.534500	110.587914	191.640015	66.958588	127.760010	39.805336	98.586800	14.191837
